IDENTIFICADOR_EMPRESA,EMPRESA,FECHA,ANIO,TRIMESTRE,HORA,COD_DANE,DEPARTAMENTO,MUNICIPIO,CENTRO_POBLADO,UBICACION,SEXO,EDAD,TIPO_IDENTIFICACION,VINCULADO_EMPRESA,TIPO_VINCULACION,GRADO_ESCOLARIDAD,TIEMPO_VINCULACION,SECCION_EMPRESA,TIPO_LESION,ORIGEN_ACCIDENTE,CAUSA_ACCIDENTE,MEDIDAS
564.0,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,01/14/2019,2019,1,13:30,05101000,ANTIOQUIA,CIUDAD BOLÍVAR,CIUDAD BOLIVAR,SECTOR URBANO,M,3,OTRO,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Quemaduras,Accidentes externos,Contacto Directo,Campana majeno seguro de la energia se cambia la acometida para eliminar el peligro
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,05/11/2018,2018,2,21:51,08758000,ATLÁNTICO,SOLEDAD,SOLEDAD,CENTRO POBLADO,M,15,PASAPORTE,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Muerte,Fallas de aislamiento,Contacto Directo,SE ANEXA INFORME
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,05/13/2014,2014,2,03:30,13430000,BOLÍVAR,MAGANGUE,MAGANGUE,SECTOR URBANO,M,21,C.C.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Quemaduras,Cortocircuito,Contacto Directo,se Corrige averia cambiando Caja de abonado  y conductor que se habian quemado
2103.0,CODENSA S.A. ESP,08/26/2018,2018,3,01:35,11001000,"BOGOTÁ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,M,38,C.C.,N,NO APLICA,OTRO,11111,,Muerte,Otra,Contacto Directo,39
2103.0,CODENSA S.A. ESP,05/31/2019,2019,2,00:00,11001000,"BOGOTÁ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,M,22,C.C.,N,NO APLICA,OTRO,11111,,Quemaduras,Violación de distancias de seguridad,Contacto Directo,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/11/2010,2010,4,08:00,08638010,ATLÁNTICO,SABANALARGA,PATILLA,SECTOR URBANO,M,74,C.C.,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Comercialización,Quemaduras,Cortocircuito,Ausencia Electricidad,2
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,10/11/2013,2013,4,15:45,13001000,BOLÍVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,22,OTRO,N,NO APLICA,PROFESIONAL,11111,Mantenimiento - Distribución,Muerte,Accidentes externos,Arcod Eléctricos,No hubo intervencion  ya que las victimas recibieron una descarga electrica por el arco entre la fase de MT y el tubo metalico utilizado por las victimas No hubo contacto con la Red BT ni de MT
564.0,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,03/04/2019,2019,1,12:14,05001000,ANTIOQUIA,MEDELLÍN,MEDELLÍN,SECTOR URBANO,M,99,C.C.,N,NO APLICA,OTRO,11111,Otro - Distribución,Quemaduras,Violación de distancias de seguridad,Contacto Directo,Campana majeno seguro de la energia
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,06/07/2016,2016,3,10:30,13894000,BOLÍVAR,ZAMBRANO,ZAMBRANO,SECTOR URBANO,M,7,OTRO,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Quemaduras,Fallas de mantenimiento,Contacto Directo,Se realizo levantamiento para normalizar la red con conductor trenzado
2103.0,CODENSA S.A. ESP,02/17/2018,2018,1,19:59,11001000,"BOGOTÁ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,M,99,C.C.,N,NO APLICA,OTRO,11111,,Muerte,Otra,Contacto Directo,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,09/02/2013,2013,3,11:55,13001000,BOLÍVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,41,OTRO,N,NO APLICA,TÉCNICO SENA,11111,Mantenimiento - Distribución,Muerte,Accidentes externos,Otra,La brigada en turno llego al sitio y reparo las tres acomtidas de baja tension que resultaron afectadas por la caida del plafon
1032.0,ELECTRIFICADORA DEL CAQUETA S.A. ESP,11/30/2017,2017,4,14:05,18753000,CAQUETÁ,SAN VICENTE DEL CAGUAN,SAN VICENTE DEL CAGUAN,ZONA RURAL DISPERSA,M,34,C.C.,N,NO APLICA,BACHILLER TÉCNICO,11111,Otro - Distribución,Muerte,Violación de distancias de seguridad,Contacto Directo,se brindara capacitacion en formacion en cultura del autocuidado se socializaran nuevamente los procedimientos se hara seguimiento en el cumplimiento de seguridad y reglas de oro por parte del contratista
3370.0,EMPRESA DE ENERGIA DE CASANARE SA ESP,01/20/2013,2013,1,12:00,15518002,BOYACÁ,PAJARITO,CURISI,ZONA RURAL DISPERSA,M,47,C.C.,S,CONTRATISTA,TÉCNICO,6,Operación - Distribución,Quemaduras,Fallas de operación,Contacto Directo,Instalacion correcta puesta a tierra Reforzar el analisis de riesgos Reforzar al personal en uso adecuado EPP Sensibilizar al personal en el procedimiento interno
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,01/06/2016,2016,4,14:00,08549001,ATLÁNTICO,PIOJO,AGUAS VIVAS,CENTRO POBLADO,M,35,C.C.,N,NO APLICA,PROFESIONAL,11111,Otro - Distribución,Muerte,Otra,Otra,Trabajo en altura con escalera y equipo de trabajo en altura
2103.0,CODENSA S.A. ESP,07/24/2018,2018,3,17:54,11001000,"BOGOTÁ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",ZONA RURAL DISPERSA,M,99,C.C.,N,NO APLICA,OTRO,11111,,Muerte,Violación de distancias de seguridad,Contacto Directo,39
3226.0,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P,10/21/2010,2010,4,08:36,27600000,CHOCÓ,RIO QUITO,PAIMADO,ZONA RURAL DISPERSA,M,30,C.C.,N,NO APLICA,OTRO,11111,Otro - Distribución,Quemaduras,Malos contactos,Contacto Indirecto,Se le manifestï¿¿ que ante cualquier trabajo que tenga que ver con acecamiento a la red se debe informar a la empresa para realizar lo pertinente y  prevenir cualquier suceso o  infortunio
2103.0,CODENSA S.A. ESP,12/17/2016,2016,4,06:39,11001000,"BOGOTÁ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,F,16,OTRO,N,NO APLICA,BACHILLER,11111,,Muerte,Violación de distancias de seguridad,Contacto Directo,39
26730.0,ISA INTERCOLOMBIA S.A. E.S.P,08/12/2017,2017,3,13:36,08078000,ATLÁNTICO,BARANOA,BARANOA,ZONA RURAL DISPERSA,M,53,C.C.,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Transmisión,Otra,Violación de distancias de seguridad,Arcod Eléctricos,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,09/10/2017,2017,4,10:33,08137001,ATLÁNTICO,CAMPO DE LA CRUZ,BOHORQUEZ,CENTRO POBLADO,M,3,T.I.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Quemaduras,Fallas construcción sistema de protección,Contacto Indirecto,Se retira la retenida por no tener el aislador carrete
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,02/19/2016,2016,3,21:00,08606005,ATLÁNTICO,REPELON,VILLA ROSA,ZONA RURAL DISPERSA,M,13,T.I.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Quemaduras,Otra,Contacto Indirecto,Se reparo linea de BT
23390.0,COLENERGIA S.A.  ESP,09/30/2018,2018,3,16:20,52001000,NARIÑO,PASTO,SAN JUAN DE PASTO,CENTRO POBLADO,M,20,N.N.,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Comercialización,Otra,Otra,Otra,CUMPLIMIENTO DE PROTOCOLOS
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,05/25/2019,2019,2,15:30,13001000,BOLÍVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,12,N.N.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Otra,Accidentes externos,Contacto Indirecto,Se retira mensajero de ls red secundaria
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,12/18/2013,2013,4,12:00,23660000,CÓRDOBA,SAHAGUN,SAHAGUN,SECTOR URBANO,M,48,C.C.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Muerte,Accidentes externos,Otra,Se envia al sitio a la brigada del seor Ricardo Posada y se alsla el peligro
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,04/14/2016,2016,3,14:11,13001000,BOLÍVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,29,N.N.,N,NO APLICA,TÉCNICO,11111,Mantenimiento - Distribución,Quemaduras,Negligencia en operación,Contacto Directo,Se repuso portafusible de 40 Amperios de las Intermedias del Barrio Las redes se encuentran a distancias prudentes cumpliendo con las distancias exigidas por el RETIE
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,03/15/2017,2017,2,11:00,13001000,BOLÍVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,CENTRO POBLADO,F,1,N.N.,N,NO APLICA,OTRO,11111,Otro - Distribución,Muerte,Fallas de aislamiento,Contacto Directo,Aislar Conductores de electricidad
2103.0,CODENSA S.A. ESP,05/05/2018,2018,2,11:00,11001000,"BOGOTÁ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,M,99,OTRO,N,NO APLICA,OTRO,11111,,Otra,Otra,Otra,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,10/22/2016,2017,4,08:00,08638000,ATLÁNTICO,SABANALARGA,SABANALARGA,SECTOR URBANO,M,47,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Muerte,Violación de distancias de seguridad,Contacto Indirecto,se realizo la poda de la linea con la tecnica estipulada en la normativa
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,04/13/2017,2017,3,20:30,08758000,ATLÁNTICO,SOLEDAD,SOLEDAD,SECTOR URBANO,F,22,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Otra,Malos contactos,Contacto Indirecto,SE ANEXA EN EL ADJUNTO
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,03/22/2016,2016,3,20:30,23001004,CÓRDOBA,MONTERIA,EL SABANAL,ZONA RURAL DISPERSA,M,43,C.C.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Quemaduras,Accidentes externos,Contacto Directo,Se realizo mantenimiento correctivo y se programo mantenimiento preventivo para las demas estructuras
3226.0,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P,11/07/2015,2015,4,07:50,27001000,CHOCÓ,QUIBDO,SAN FRANCISCO DE QUIBDO,SECTOR URBANO,M,14,T.I.,N,NO APLICA,OTRO,11111,Otro - Distribución,Quemaduras,Violación de distancias de seguridad,Contacto Indirecto,En el momento del accidente se disparo el seccionamiento mas cercano la empresa inspecciono el lugar del accidente luego de vericar que no habia riesgo se restablecio el servicio-se programo cambio de conductor semiaislado para mejorar distancias de seguridad
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,04/27/2016,2016,3,15:30,08560000,ATLÁNTICO,PONEDERA,PONEDERA,SECTOR URBANO,M,1,OTRO,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Muerte,Otra,Contacto Indirecto,Se retiro retenida del poste y se deja en el sistio por solicitud de la familia del nino
564.0,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,10/27/2014,2014,4,12:40,05001000,ANTIOQUIA,MEDELLÍN,MEDELLÍN,SECTOR URBANO,M,56,C.C.,S,CONTRATISTA,TÉCNICO,32,Otro - Distribución,Muerte,Desatención de normas técnicas,Contacto Directo,Reforzar al personal sobre las reglas de oro y trabajo seguro en alturas
1032.0,ELECTRIFICADORA DEL CAQUETA S.A. ESP,05/17/2014,2014,2,16:00,18094000,CAQUETÁ,BELEN DE LOS ANDAQUIES,BELEN DE LOS ANDAQUIES,ZONA RURAL DISPERSA,M,19,N.N.,N,NO APLICA,OTRO,11111,Otro - Distribución,Muerte,Accidentes externos,Contacto Indirecto,Notificacion al ejercito para capacitacion a su personal referente a los riesgos electricos cuidados y prevenciones
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,01/03/2012,2012,1,01:00,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,F,48,N.N.,N,NO APLICA,BACHILLER,11111,Labores de Comercialización,Otra,Otra,Sobrecarga,se reemplazo transformador de 75 kVA 7620V se verificaron cierres de neutro por BT y se instalado sistema de puesta  tierra robado.
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,02/12/2015,2015,3,15:22,08758000,ATLÁNTICO,SOLEDAD,SOLEDAD,CENTRO POBLADO,M,1,N.N.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Otra,Vientos fuertes,Contacto Indirecto,SE ENVIA BRIGADA  A REPARAR DANO Y A REALIZAR PODA
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,10/04/2016,2016,4,15:00,13001000,BOLÍVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,43,N.N.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Quemaduras,Desatención de normas técnicas,Contacto Directo,Cumplir con las Normas Tecnicas respetando las distancias de seguridad exigidas RETIE LLamado que se le hizo a los propietarios de la vivienda
523.0,EMPRESA DE ENERGIA DEL  QUINDIO S.A.E.S.P.,11/08/2017,2017,4,12:00,63001000,QUINDÍO,ARMENIA,ARMENIA,SECTOR URBANO,M,33,C.C.,S,PLANTA,TÉCNICO,6,Otro - Distribución,Quemaduras,Desatención de normas técnicas,Contacto Directo,capacitacion y sensibilizacion de cumplimiento de normas de seguridad
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/03/2015,2015,4,16:00,13442000,BOLÍVAR,MARIA LA BAJA,MARIA LA BAJA,CENTRO POBLADO,M,4,OTRO,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Otra,Violación de áreas restringidas,Contacto Directo,Se dialogo con el area de desarrollo y ellos no estaban laborando ese dia
564.0,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,07/10/2016,2016,3,19:30,05001000,ANTIOQUIA,MEDELLÍN,MEDELLÍN,SECTOR URBANO,M,30,C.C.,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Comercialización,Quemaduras,Otra,Contacto Directo,Campana por radio y television  uso seguro de la electricidad
30111.0,CONELCA  S.A.S.  E.S.P.,09/12/2017,2017,3,09:00,05001000,ANTIOQUIA,MEDELLÍN,MEDELLÍN,SECTOR URBANO,M,1,N.N.,N,NO APLICA,OTRO,11111,Otro - Transmisión,Otra,Otra,Otra,Debido a las buenas practicas de ejecucion de los trabajos no se presentaron accidentes de origen electrico por lo cual no se han adaptado medidas extras para la ejecucion de los trabajos
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,12/13/2016,2017,4,17:00,08758000,ATLÁNTICO,SOLEDAD,SOLEDAD,SECTOR URBANO,M,40,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Muerte,Violación de distancias de seguridad,Contacto Directo,SE REALIZA VISITA PARA VER EL ESTADO DE LAS REDES DEL CT A015546 Y EL MT B2127
3247.0,EMPRESA MULTIPROPÓSITO DE CALARCÁ S.A.S. E.S.P.,04/01/2012,2012,2,09:15,63130000,QUINDÍO,CALARCA,CALARCA,ZONA RURAL DISPERSA,M,46,C.C.,S,PLANTA,BÁSICA PRIMARIA,28,Mantenimiento - Generación,Traumatismos,Fallas de mantenimiento,Otra,ALERTA DE SEGURIDAD AL COLABORADOR - INVENTARIO DE CADENAS EN LAS PLANTAS CAPACITACION A TODOS LOS COLABORADORES DEL AREA DE GENERACION DE ENERGIA INSTRUCCION DE TRABAJO
2103.0,CODENSA S.A. ESP,06/02/2019,2019,2,00:00,11001000,"BOGOTÁ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,M,99,C.C.,N,NO APLICA,OTRO,11111,,Quemaduras,Violación de distancias de seguridad,Contacto Directo,39
2103.0,CODENSA S.A. ESP,11/19/2018,2018,4,13:30,11001000,"BOGOTÁ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",ZONA RURAL DISPERSA,M,51,C.C.,N,NO APLICA,OTRO,11111,,Quemaduras,Violación de distancias de seguridad,Contacto Directo,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,04/30/2016,2016,3,15:00,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,M,8,N.N.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Otra,Desatención de normas técnicas,Contacto Indirecto,SE RETIRA ACOMETICA ANTITECNICA E ILEGAL QUE ENERGIZABA MENSAJERO DE TELECOMUNICACIONES
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,08/19/2013,2013,3,10:30,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,M,50,OTRO,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Muerte,Otra,Tensión Contacto,Al recibir la informacion el supervisor se reviso el sitio encontrando dos alambres forrados No 8 de Cu conectados ilegalmente a la red MT los cuales fueron retirados por una BOL
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,07/28/2014,2014,4,15:30,13001000,BOLÍVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,36,C.C.,N,NO APLICA,BACHILLER,11111,Otro - Transmisión,Quemaduras,Violación de distancias de seguridad,Arcod Eléctricos,Divulgar Accidente de Trabajo Garantizar contratacion de Personal con el perfil adecuado Programa de capacitaciones en Seguridad Electrica
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/25/2014,2018,1,17:00,13430000,BOLÍVAR,MAGANGUE,MAGANGUE,SECTOR URBANO,F,4,OTRO,N,NO APLICA,OTRO,11111,Otro - Distribución,Quemaduras,Fallas construcción sistema de protección,Contacto Directo,COMO LA OBRA ESTA EN CONSTRUCCION SE DESCONECTA PARTE DE LA RED TRENZADA QUE SE ENCONTRABA CON CONEXIONES INVERTIDAS QUEDANDO DESENERGIZADA  LA OBRA SE DEBE CONSTRUIR CUMPLIENDO NORMATIVAS
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,05/07/2018,2018,3,09:00,23555000,CÓRDOBA,PLANETA RICA,PLANETA RICA,ZONA RURAL DISPERSA,M,58,C.C.,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Distribución,Muerte,Accidentes externos,Contacto Directo,EVITAR CUALQUIER MANIPULACION LAS REDES DE DISTRIBUCION DE LA EMPRESA
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,02/19/2019,2019,1,07:00,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,M,42,C.C.,N,NO APLICA,PROFESIONAL,11111,Mantenimiento - Distribución,Quemaduras,Otra,Equipo defectuoso,Sugerencia de realizarle mantenimiento a los electrodomesticos
520.0,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,09/03/2013,2013,3,09:30,52320000,NARIÑO,GUAITARILLA,GUAITARILLA,ZONA RURAL DISPERSA,M,27,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Muerte,Negligencia en operación,Contacto Directo,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,10/08/2010,2010,4,09:44,13001000,BOLÍVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,F,4,OTRO,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Quemaduras,Fallas de mantenimiento,Contacto Directo,14
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/14/2014,2014,4,19:10,13244000,BOLÍVAR,EL CARMEN DE BOLIVAR,EL CARMEN DE BOLIVAR,SECTOR URBANO,F,8,T.I.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Otra,Fallas de aislamiento,Contacto Indirecto,Se desconecto lampara que hacia contacto con la percha y se normalizo posteriormente se cambio poste y se elimino la retenida
23390.0,COLENERGIA S.A.  ESP,06/30/2018,2018,2,16:20,52001000,NARIÑO,PASTO,SAN JUAN DE PASTO,CENTRO POBLADO,M,20,N.N.,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Comercialización,Otra,Otra,Otra,CUMPLIMIENTO DE PROTOCOLOS
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,04/27/2017,2017,4,20:00,08685000,ATLÁNTICO,SANTO TOMAS,SANTO TOMAS,CENTRO POBLADO,M,1,C.C.,N,NO APLICA,BACHILLER,11111,Labores de Comercialización,Otra,Otra,Contacto Directo,se reparo linea de BT dejando el servico conforme y a la espera de que el poryecto PRONE normalice las redes
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/21/2017,2018,1,12:30,08758000,ATLÁNTICO,SOLEDAD,SOLEDAD,SECTOR URBANO,M,6,T.I.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Otra,Otra,Contacto Directo,Se detalla en el documento adjunto
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,06/02/2019,2019,2,16:15,13001000,BOLÍVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,10,N.N.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Otra,Accidentes externos,Otra,SE REALIZO CAMBIO DE TUBO PORTA FUSIBLE Y SE REALIZO EL MANTENIMIENTO CORRECTIVO POR MEDIO DE UNA BRIGADA  DE MANTENIMIENTO DE LA EMPRESA
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/06/2017,2017,4,09:15,08372000,ATLÁNTICO,JUAN DE ACOSTA,JUAN DE ACOSTA,CENTRO POBLADO,M,43,N.N.,N,NO APLICA,TÉCNICO,11111,Mantenimiento - Distribución,Tetanización,Violación de áreas restringidas,Contacto Directo,Se le informo a la comunidad de que para realziar estos trabajos se debe abrir el ramal y por lo tanto se debe informar a la empresa para que ella realice los trabajos pertinentes
564.0,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,11/21/2012,2012,4,17:30,05001000,ANTIOQUIA,MEDELLÍN,MEDELLÍN,SECTOR URBANO,M,27,C.C.,S,CONTRATISTA,TÉCNICO,39,Otro - Distribución,Quemaduras,Violación de distancias de seguridad,Contacto Directo,Se reforzara la capacitacion sobre riesgo electrico y primeros auxilios
2103.0,CODENSA S.A. ESP,05/25/2018,2018,2,15:44,11001000,"BOGOTÁ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,M,99,OTRO,N,NO APLICA,OTRO,11111,,Muerte,Otra,Arcod Eléctricos,39
2103.0,CODENSA S.A. ESP,01/11/2019,2019,1,12:03,11001000,"BOGOTÁ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,M,15,T.I.,N,NO APLICA,OTRO,11111,,Quemaduras,Violación de distancias de seguridad,Contacto Directo,39
564.0,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,04/03/2012,2012,2,15:15,05001000,ANTIOQUIA,MEDELLÍN,MEDELLÍN,ZONA RURAL DISPERSA,M,23,C.C.,N,NO APLICA,TÉCNICO,11111,Otro - Distribución,Quemaduras,Violación de distancias de seguridad,Contacto Directo,Campana por radio y television  uso seguro de la electricidad
30111.0,CONELCA  S.A.S.  E.S.P.,04/12/2017,2017,1,09:00,13244000,BOLÍVAR,EL CARMEN DE BOLIVAR,EL CARMEN DE BOLIVAR,SECTOR URBANO,M,1,N.N.,N,NO APLICA,OTRO,11111,Otro - Transmisión,Otra,Otra,Otra,Debido a las buenas practicas de ejecucion de los trabajos no se presentaron accidentes de origen electrico por lo cual no se han adaptado medidas extras para la ejecucion de los trabajos
1032.0,ELECTRIFICADORA DEL CAQUETA S.A. ESP,07/09/2015,2015,3,18:30,18205000,CAQUETÁ,CURILLO,CURILLO,ZONA RURAL DISPERSA,M,15,T.I.,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Distribución,Muerte,Otra,Tensión Contacto,Se realizaran las gestiones pertinentes para informar a los usuarios sobre las anomalias en las acometidas evidenciadas durante la revision realizada
3247.0,EMPRESA MULTIPROPÓSITO DE CALARCÁ S.A.S. E.S.P.,06/17/2014,2014,2,10:00,63130000,QUINDÍO,CALARCA,CALARCA,ZONA RURAL DISPERSA,M,25,C.C.,S,PLANTA,BACHILLER,32,Mantenimiento - Generación,Traumatismos,Fallas de operación,Otra,REALIZACION DE CURSO DE FORMACION VIRTUAL DENOMINADO GESTION DE LA SEGURIDAD BASADA EN EL COMPORTAMIENTO
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,07/10/2014,2014,3,16:00,13001000,BOLÍVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,36,C.C.,S,CONTRATISTA,TÉCNICO,84,Operación - Distribución,Otra,Fallas de mantenimiento,Equipo defectuoso,En las subestaciones internas sobre todo en los sectores del centro historico cada clienrte debe coordianar mantenimientos preventivos en sus respectivas subestaciones
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,08/12/2013,2013,3,09:00,23189028,CÓRDOBA,CIENAGA DE ORO,LAS BALSAS,ZONA RURAL DISPERSA,M,43,C.C.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Quemaduras,Accidentes externos,Rayos,Se reviso el sitio del incidente para aislar el peligrosi lo habia Se inicio un diagnostico del trafo del sector y las redes cercanas  para determinar las acciones a lugar
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,08/23/2019,2019,3,09:10,13001000,BOLÍVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,65,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Quemaduras,Violación de distancias de seguridad,Arcod Eléctricos,Mantenimienmto preventivo
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/16/2015,2015,4,21:30,08758000,ATLÁNTICO,SOLEDAD,SOLEDAD,SECTOR URBANO,M,30,C.C.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Quemaduras,Fallas de Instalación,Contacto Indirecto,CAMBIO DEL CONDUCTOR CON EL DESCARGO 431216 EN EL TRAMO BDI 11039525 Y TERMOGRAFIAS
564.0,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,12/15/2014,2014,4,17:30,05001000,ANTIOQUIA,MEDELLÍN,MEDELLÍN,SECTOR URBANO,M,35,C.C.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Otra,Violación de distancias de seguridad,Contacto Directo,Campana por radio y television  uso seguro de la electricidad y se repararon lineas efectadas por el arco electrico
